id,address,brokers,city,country,county,dateAdded,dateUpdated,descriptions,domains,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,sourceURLs,statuses,yearBuilt
9b260699-23ce-455e-89dc-41955f366b99,"158 Kim Parkway Apt. 416, Markview, NJ 10904",Wilson and Sons,Chicago,HK,Maricopa County,2021-01-06,2023-05-31,Enough manage responsibility state whole.,benton.org,6578.76,sq ft,"-68.620093, 159.821195",https://dummyimage.com/725x409,-4.537186,Part soon real energy low from detail.,-166.733017,7416.98,sq ft,"Ho, Nichols and Bright","May, Holmes and Crawford",2022-08-21,635556.27,23387.85,424505.64,2021-01-11,2025-07-11,Off Market,2023-07-09,2025-05-14,3,9,3,7,Driveway,Derrick Olson,03547,345848.23,Commercial,BC,http://griffin.com/,Pending,1924
996de08c-92a2-4ff1-95fa-f69efe91370c,"6731 Carr Street Apt. 220, West Rayland, KS 92512",Williams-Perez,San Diego,SG,Cook County,2020-10-07,2021-07-19,Position effect they prepare.,mcdonald-foley.biz,6647.22,sq ft,"-52.321981, 71.036782",https://www.lorempixel.com/863/884,4.389443,Remain employee hotel identify.,-82.79121,1170.68,sq ft,Cunningham Inc,"Estrada, Edwards and Jackson",2024-01-03,228399.35,144744.46,272512.18,2022-06-12,2025-01-27,Pending,2025-04-12,2021-05-05,9,5,3,5,Driveway,Jacob Gomez,97098,982775.65,Single Family,QLD,http://www.page.com/,Pending,1934
5025bc73-9a27-4102-9682-c3768da952f9,"8144 Payne Hill Apt. 349, Lake Kevinfort, SC 40239",Kirby-Gonzales,Houston,HK,Los Angeles County,2022-12-05,2022-05-18,Available animal order guy I.,braun.com,3267.89,sq ft,"-25.403941, 21.308972",https://placekitten.com/669/227,-42.01181,Feeling our study significant ask along stop.,-61.102474,4379.61,sq ft,"Ross, Campos and Brown","Perez, Moore and Lee",2022-07-31,224234.25,882208.15,987354.42,2023-01-30,2022-07-03,Pending,2023-03-25,2023-05-21,9,9,6,4,Driveway,Stephanie Thompson,86645,54392.16,Townhouse,ON,https://www.burke.org/,Pending,1943
b9f00801-19b0-47f4-ba15-3cab1bb25284,"631 Mark Squares Apt. 587, West Timothychester, WA 21564","Horne, Tran and Goodman",Dallas,US,Cook County,2021-09-09,2024-12-28,Itself explain issue around establish say.,rose.com,1334.13,sq ft,"-52.49645, 119.091241",https://www.lorempixel.com/308/1017,-12.554699,Idea ready relate loss.,24.537258,3233.08,sq ft,Perkins Ltd,Weeks Group,2021-11-21,797886.26,538544.42,204320.5,2021-06-19,2022-11-08,Off Market,2024-08-20,2025-03-01,6,5,8,6,Garage,Lisa Rasmussen,92194,354472.06,Multi-Family,CA,https://barton.com/,Sold,1935
88437e4d-105b-4ceb-8f69-132db6a6f44c,"9616 Novak Mountain Apt. 781, Davidmouth, MN 49423",Martin Ltd,Phoenix,JP,Harris County,2023-12-26,2021-09-11,Focus politics do.,rogers.com,2591.35,sq ft,"5.760013, -128.919064",https://placekitten.com/919/820,19.721643,Note name child court.,95.234746,3189.96,sq ft,Reese Group,Park PLC,2022-03-26,371905.52,676031.48,946630.18,2024-12-22,2022-05-31,For Sale,2022-02-11,2024-04-07,1,7,7,3,Garage,Claudia Rodriguez,31290,350879.43,Townhouse,BC,http://www.martinez.com/,Off Market,2014
51c82ba7-88b4-419a-8f5e-a2f6b7d7f0cc,"5068 Ashley Parkway Apt. 323, South Adrian, CO 22347",Cortez Inc,Houston,JP,San Diego County,2020-11-16,2022-05-12,Work can let lead.,wells.com,3365.74,sq ft,"-10.380375, 142.062037",https://dummyimage.com/578x980,14.400942,Stuff success successful anything.,178.423854,9703.83,sq ft,"Chavez, Walsh and Harper",Price Ltd,2021-04-28,530725.21,135143.53,136650.04,2024-01-13,2024-11-04,Off Market,2025-06-10,2020-11-14,3,1,1,6,Carport,Steven Smith,55329,674019.41,Land,ON,https://richards.com/,Pending,2000
601b8bee-29f5-46b7-9cfb-a76b496c176f,"526 Bell Prairie, Morenoland, GA 84047",Conway LLC,Dallas,FR,Cook County,2023-03-08,2025-01-18,Fund name chair.,coleman-bell.biz,8504.99,sq ft,"-81.447247, -23.289093",https://placeimg.com/146/128/any,-36.790456,Identify tend policy.,-75.364111,6749.91,sq ft,"Parker, Copeland and Jackson","Fletcher, Vazquez and Stewart",2024-11-21,843374.95,910215.98,382125.6,2021-10-20,2023-04-01,For Sale,2022-02-28,2023-07-23,3,9,2,4,Driveway,Richard Mcfarland,41687,921237.42,Commercial,TX,https://clark.info/,For Sale,1946
dcd15e5e-88ef-4b84-9407-276b806a4937,"PSC 8428, Box 0749, APO AA 51925",Holloway-Rollins,Phoenix,IN,Harris County,2023-09-18,2024-06-01,Pretty money strong will wife low song.,romero.info,5630.77,sq ft,"88.510107, -79.960843",https://placekitten.com/110/761,28.790198,Stock edge one majority today goal writer.,-156.630628,8044.93,sq ft,Hendrix Group,Williams LLC,2023-05-24,332501.58,731653.61,108762.41,2024-08-31,2025-05-08,Sold,2021-07-31,2023-06-03,10,10,8,2,Garage,Ann Taylor,91909,740338.71,Townhouse,QLD,http://www.kline-watson.net/,For Sale,1980
bcbed8bb-f489-41dc-880c-6edbbfd74a8e,"6079 Roman Trace, Lake Michael, FL 06726",Garcia-Gonzalez,Chicago,DE,Maricopa County,2023-07-10,2022-09-18,Item room speak most.,hanna.com,4735.5,sq ft,"28.193477, 131.092462",https://placekitten.com/595/517,-32.365722,Computer interview summer up receive yard when next.,-132.638469,6197.26,sq ft,Hill Group,"Castillo, Sellers and Ross",2024-02-16,317132.58,894440.73,369038.03,2020-11-18,2021-01-13,Off Market,2024-03-13,2022-07-09,2,8,2,4,Driveway,Jessica Rodriguez,92219,421828.37,Condo,BC,http://powers.com/,For Sale,2002
3bbf4d7a-fd78-410f-966c-3f90ecf75651,"72600 Brad Drive Apt. 809, New Malikmouth, IA 56750",Hammond-Baker,San Francisco,JP,Maricopa County,2025-02-28,2020-10-14,True perhaps sister for.,tucker-chambers.com,2182.27,sq ft,"-61.309184, -10.441121",https://placekitten.com/733/20,-79.032499,Whole president fine art best hit environment paper.,127.947033,6830.16,sq ft,Green-Odom,Rocha-Freeman,2022-06-10,924188.23,138447.17,535159.53,2020-12-02,2023-11-14,For Sale,2022-03-14,2024-02-07,5,6,4,3,None,Michael Dixon,82447,165504.2,Single Family,TX,https://www.parker.biz/,For Sale,1913
0dd059b2-ea94-4a1e-ba48-54b20a5caeea,"71199 Wright Island, Batestown, AK 80254",Anderson and Sons,San Diego,US,Los Angeles County,2024-08-28,2024-01-02,After above would kid ten may.,martin-garza.com,234.0,sq ft,"21.842472, 157.798534",https://dummyimage.com/156x19,-11.01618,Ready could then interview national remain address.,-102.855422,2942.34,sq ft,Torres Group,Harris PLC,2022-08-04,991315.57,114441.41,503558.14,2024-05-20,2024-01-07,Off Market,2025-03-04,2020-09-05,7,9,5,4,None,Cody Martin,08917,916367.88,Apartment,TX,https://dawson.net/,Sold,1997
6bd4125c-e9a3-4e57-8ae5-bf640e6f175e,"5843 Stephanie Glens Apt. 304, East Christineside, FL 32884","Guerrero, Davis and Watson",New York,DE,Los Angeles County,2023-08-27,2024-11-26,Effect ground fill early box shake edge.,smith-zimmerman.info,2438.98,sq ft,"-2.124264, 40.325117",https://dummyimage.com/804x280,-75.124614,Assume let law.,-146.628551,4068.88,sq ft,Moore Ltd,"Douglas, Gibson and Powell",2021-07-24,633694.21,947518.26,707085.46,2024-01-13,2020-08-11,Sold,2025-02-13,2023-07-13,3,8,7,10,Carport,Sandra Mitchell,05519,227640.03,Commercial,BY,http://www.wilson-grimes.com/,For Sale,1987
3dba4333-ac94-4ebe-a21e-dfd8094ba671,"603 Robert Common Apt. 792, Josephfurt, RI 98890",Elliott Ltd,Los Angeles,CA,San Diego County,2025-03-15,2025-05-24,Picture economy defense election daughter live.,perry.com,8440.43,sq ft,"59.992233, 136.777886",https://www.lorempixel.com/888/647,73.239798,Method none beyond.,10.455818,4006.12,sq ft,Jackson Group,King-Griffith,2023-09-14,634044.12,814923.82,428629.41,2024-12-01,2021-03-13,Off Market,2020-11-02,2021-11-12,9,9,7,3,Garage,Colin Lee,27862,310252.96,Multi-Family,ON,https://padilla-miller.com/,Off Market,1920
93cea6aa-2eff-4264-b93d-eb5778a576bf,"33179 Collins Course Suite 325, Bookerton, DE 23719",Mendez PLC,San Diego,IN,San Diego County,2024-02-01,2022-11-01,Remember even though every staff often ten.,hill.org,2547.93,sq ft,"64.133512, 125.463364",https://placekitten.com/766/411,66.690473,Campaign value knowledge.,26.200373,7482.25,sq ft,Murphy PLC,Peterson Inc,2025-02-03,386584.17,103102.83,934093.41,2020-08-26,2022-10-17,Pending,2022-04-27,2025-02-24,2,8,3,5,Street,Ruth Downs,41687,430779.97,Commercial,TX,http://www.mcdonald.biz/,For Sale,1950
b36c859a-11d6-4024-965a-7904d99476b5,"42996 Hunter Lodge Apt. 848, Port Jose, MO 99505",Simmons Inc,Houston,IN,Maricopa County,2021-05-23,2022-03-01,Course hold indeed year poor difficult.,guerrero.net,7384.36,sq ft,"-54.664261, 21.295469",https://placeimg.com/453/83/any,17.823492,Example lot purpose various country thus again.,-131.231347,2530.14,sq ft,"Nguyen, Morales and Powell","Li, Gomez and Christensen",2023-08-19,631810.03,880532.02,527685.52,2021-08-30,2021-07-08,For Sale,2024-07-11,2022-07-18,9,10,3,3,Garage,Susan Jackson,10847,266735.43,Apartment,ON,http://www.hunter.com/,Off Market,1913
310ea547-685e-4371-b90e-07fae04a2447,"17181 Alicia Court, New Benjaminview, TN 69698","Wise, Thornton and Richard",San Diego,CA,Los Angeles County,2024-06-10,2024-04-09,Establish far old real measure American clearly.,wright-johnson.net,6659.66,sq ft,"58.890409, -35.809451",https://placekitten.com/979/275,51.191643,Seek cause save significant reality.,177.828217,4471.33,sq ft,Mills Group,Jackson LLC,2021-08-10,936186.27,341111.67,746488.46,2020-10-23,2023-02-03,For Sale,2023-03-11,2020-09-04,4,8,2,5,None,Aaron Sullivan,20221,72775.39,Single Family,CA,http://www.dennis-fernandez.org/,Off Market,1954
aa21e51b-d8e7-4990-9c97-96fa63345459,"9179 Garcia Lock Suite 833, Manningtown, ID 35884","Sanchez, Johnson and Morales",Houston,UK,Maricopa County,2022-02-23,2022-07-09,Thousand animal Republican.,butler.com,9794.59,sq ft,"-71.68938, -90.859908",https://dummyimage.com/889x924,-0.564069,Space involve middle catch reach in property.,43.83341,9455.56,sq ft,"Goodwin, Jones and Bell",Rodgers-Doyle,2021-12-27,853846.63,519569.01,984793.74,2023-03-28,2023-06-20,Sold,2021-01-27,2025-05-06,7,7,3,4,Street,Kelly Marshall,33561,867175.58,Commercial,QLD,https://www.brooks.org/,Off Market,1938
d9dda3b0-ee33-4431-a879-de193a2ef2ca,"2957 Maldonado Mount Suite 937, East Ronaldland, WY 15964",Fox PLC,Dallas,CA,Los Angeles County,2021-04-21,2024-08-21,A your trial authority discover sit society.,warren.biz,3975.75,sq ft,"30.330543, -134.432662",https://placekitten.com/904/762,84.088193,Memory garden dinner talk now mission.,-153.16475,737.11,sq ft,Trujillo and Sons,"Gutierrez, Clayton and Garcia",2021-12-28,553487.24,588886.98,112543.32,2022-12-08,2021-02-19,For Sale,2024-03-06,2021-07-06,9,2,1,3,Carport,Jenna Ibarra,92194,348942.35,Apartment,BY,https://www.parker.com/,Pending,1920
6e77104d-c0d1-4634-a38b-ffcd53aceba0,"5149 Kelly Islands Suite 128, Spearston, AR 34913","Grant, Rodriguez and Lam",San Francisco,UK,Los Angeles County,2023-11-30,2022-12-22,Personal sing movie forget fine table early.,brown.com,7660.65,sq ft,"-64.507579, -5.578241",https://dummyimage.com/766x170,5.631778,Finally important subject room expect.,45.732127,7840.29,sq ft,Lamb and Sons,"Rodriguez, Graham and Pineda",2025-07-03,635489.35,417223.07,967006.78,2023-11-19,2025-04-23,Off Market,2025-06-14,2025-04-09,6,8,2,9,Driveway,Pamela Snyder,92194,206708.85,Townhouse,TX,https://www.reilly.com/,For Sale,1939
4c2f2a32-4723-4f47-9b27-923286862e6f,"7461 Shannon Mountains Suite 554, South Michaelstad, DE 29089",Patton PLC,Houston,FR,Cook County,2021-01-19,2024-01-19,Century life himself deal.,gould.com,771.18,sq ft,"-68.593271, 48.965436",https://placeimg.com/786/29/any,46.537207,Number change policy carry new answer party.,7.109292,9822.93,sq ft,Fischer-King,Lawrence-Williams,2025-05-12,167051.67,288561.63,979447.25,2022-09-02,2021-03-20,Pending,2025-01-13,2023-04-14,10,2,3,1,None,Gail Harris,61176,65901.37,Land,QLD,https://www.james-murphy.org/,For Sale,1950
d25df593-1ce8-40e1-bfed-79f6ffa5c7d5,"21953 Sanchez Forge Suite 625, Zamorafort, NM 48253",Huerta-Ruiz,Los Angeles,SG,San Diego County,2020-11-12,2023-05-12,Start movement may what.,williams.com,7680.45,sq ft,"16.571008, -163.733049",https://placekitten.com/888/661,19.705634,Could stage pretty share six level.,-162.406529,960.09,sq ft,Floyd-Hill,Anderson-Hughes,2024-12-10,361017.53,404419.62,420391.59,2020-09-23,2022-11-18,Sold,2024-05-18,2025-01-12,2,4,9,10,Garage,Nicholas Graves,58268,621133.89,Commercial,BC,https://pierce.com/,Pending,1904
e4cdfc01-7e84-4813-8d3f-32ae01d9d627,"710 Monique Court, Lake Jeffrey, NH 67546",Bryant-Johnson,Houston,DE,Cook County,2024-04-07,2023-10-01,Each probably figure real too better.,solomon.com,3086.7,sq ft,"15.939028, 0.914063",https://placeimg.com/218/686/any,82.9341,Glass minute reason have suffer night.,40.816398,5540.39,sq ft,Wells-Ortiz,Juarez LLC,2020-11-18,552808.3,868258.71,767516.59,2021-12-27,2024-06-27,Off Market,2023-05-09,2020-08-28,4,5,2,2,None,Sheri Stephens,07118,247296.86,Single Family,ON,http://stout.biz/,For Sale,1938
ad277f92-1934-4f99-be3f-52d5eaafd593,"690 Matthew Locks Suite 560, Port Sharonland, KS 97740",Houston-Martinez,Dallas,US,Harris County,2022-05-23,2023-03-06,How family her only him sport practice.,lynch.com,1721.15,sq ft,"-16.351357, 52.896314",https://dummyimage.com/383x505,49.769878,Activity effect article majority miss read couple.,150.276048,4539.69,sq ft,"Armstrong, Sanchez and Carter","Thomas, Fisher and Phillips",2021-05-26,773630.58,959997.59,142186.41,2020-11-22,2022-06-23,Sold,2023-11-28,2023-12-29,7,9,5,7,Garage,Diana Watkins,10847,778951.1,Single Family,BY,https://www.perez.com/,Off Market,1916
c5221232-5dac-40c0-82ac-a91adbf2d43c,"40606 Christina Pike, Glassbury, NC 33875",Arnold Group,San Diego,IN,Cook County,2025-03-10,2024-08-30,Try material management PM though.,robinson.com,8535.01,sq ft,"-20.395256, -67.748693",https://placeimg.com/303/465/any,-8.331145,Adult individual message stay medical.,-157.105879,9351.48,sq ft,Murphy-Brown,Hall-Buckley,2020-08-22,344032.17,382673.36,282188.82,2021-09-02,2025-01-14,Sold,2021-09-22,2022-04-17,6,9,10,3,Street,Adam Bradley,91055,432301.12,Land,ON,http://www.cox.com/,Sold,1986
b187eeae-178c-4d29-aa11-b31f3eb068a7,"533 Yang Path, Sheilaton, MO 28214",Bush PLC,Los Angeles,AU,Los Angeles County,2024-02-23,2021-01-16,Our carry into off.,page.com,3446.4,sq ft,"15.274941, -101.646772",https://placeimg.com/1003/852/any,-83.85369,Baby across follow management may Democrat factor.,-99.137522,1618.5,sq ft,"Salazar, Smith and Cook",Green Ltd,2020-12-13,426518.76,431368.92,146650.85,2024-10-17,2024-04-29,Pending,2024-12-07,2025-06-22,6,7,2,1,None,Denise Stephens,08921,208977.66,Commercial,CA,http://morris.com/,Off Market,1900
379dc57a-0ca5-480a-8cfe-d76e0f3c53ec,"2296 Williams Expressway Suite 775, Port Anthony, HI 94595",Douglas-Carter,Dallas,AU,San Diego County,2024-12-18,2021-02-10,Over notice line effect training pressure.,cain.com,9039.81,sq ft,"15.957689, -75.481318",https://placekitten.com/44/133,13.847232,Nice truth professor difficult.,139.349789,1192.27,sq ft,"Alvarez, Carter and Gomez",Stone LLC,2024-12-14,299263.31,471523.87,767680.77,2022-08-20,2022-08-24,For Sale,2022-02-06,2021-08-14,8,10,6,7,None,Brandi Evans,26552,791610.7,Commercial,ON,http://white.net/,For Sale,1955
947c2761-bb6e-4ea4-8cda-c255bf83f836,"112 Griffin Run Apt. 415, Selenachester, IL 81791",Campbell LLC,Dallas,SG,Los Angeles County,2025-05-13,2021-05-27,Everything group set question here skin.,brown-smith.info,5180.53,sq ft,"25.063391, 97.667128",https://dummyimage.com/773x265,10.364545,Spring by protect huge parent let.,-156.87835,5711.87,sq ft,"Luna, Sanchez and Schmitt",Campbell-Lewis,2024-12-10,215403.23,625420.98,26107.22,2022-01-05,2023-12-16,Sold,2021-02-16,2023-10-04,9,3,4,5,Street,Ryan Hahn,55329,296194.68,Townhouse,ON,https://www.wilson.com/,Sold,1971
f6727600-babb-41d3-a0bd-e6ced467e730,"211 Taylor Ford, Kevinmouth, SD 36687","Brennan, Oliver and Williams",Chicago,DE,Harris County,2022-05-01,2023-01-12,They also read effort.,hansen-humphrey.org,2749.69,sq ft,"-44.324244, -166.275977",https://placekitten.com/730/967,4.802899,Imagine expert sister none.,-141.852621,5639.76,sq ft,"Harrison, Franklin and Rice","Lopez, Hernandez and Herman",2025-03-24,438550.4,357603.4,719560.55,2021-02-03,2024-01-19,Pending,2021-06-03,2020-11-23,1,1,9,1,None,Sara Fields,20632,322052.67,Commercial,CA,http://perez.biz/,For Sale,1943
9b4ff350-9489-4adf-b308-10b7da41d00a,"1272 Vanessa Rapid Apt. 607, South Nicole, ME 14448",Valdez Group,San Diego,UK,Maricopa County,2020-11-23,2021-11-11,Miss example summer national.,chen.com,1122.68,sq ft,"6.197618, -158.054436",https://placekitten.com/1007/841,83.577228,Nor notice require natural court too.,27.661587,4232.12,sq ft,Martinez Group,"Jenkins, Warren and Hutchinson",2025-04-12,571255.57,901391.75,939523.96,2024-06-06,2024-09-22,Sold,2023-04-05,2022-03-05,4,5,10,8,Carport,Elizabeth Alvarez,98426,531571.53,Condo,TX,https://www.villarreal.com/,For Sale,1996
1ed8a5bf-011d-4101-bd90-df453ebb069d,"40667 Tina Mission, Carriehaven, AL 46464","Anderson, Lambert and Davis",New York,IN,Maricopa County,2021-05-04,2021-06-05,Girl medical social start instead them family watch.,haas-schneider.com,8106.58,sq ft,"-87.430404, 12.764553",https://placekitten.com/212/430,29.61145,Imagine court event peace response will dream court.,-147.260786,9776.1,sq ft,Taylor-Graves,Bruce-Alvarez,2020-12-20,570058.53,624957.3,637940.74,2021-07-04,2023-10-09,For Sale,2024-05-08,2021-02-17,8,7,9,3,Street,Eric Underwood,86763,580934.13,Multi-Family,TX,http://www.walker.org/,Sold,1953
c9848767-a10c-4abc-991b-efeed6c814d4,"56726 Kiara River Apt. 748, Port Angela, DC 54474",Lane Group,Los Angeles,IN,Cook County,2023-11-29,2021-11-15,Help country finish real.,miller.org,9456.71,sq ft,"0.522265, 25.093858",https://placeimg.com/599/779/any,60.449031,Anyone manage save remember meet detail.,-101.335287,1427.04,sq ft,Erickson-Johnson,Webb-Watts,2023-02-01,895727.32,388542.42,182198.09,2021-10-24,2021-11-01,For Sale,2020-12-31,2022-02-15,7,6,8,7,Garage,Eric Scott,98426,40943.27,Apartment,ON,https://davis.info/,Pending,1923
e4aa738e-2fec-4a2f-92a1-4054b17a048a,"500 Morrison Mills, East Mark, VT 66958",Williams-Williams,Houston,UK,Los Angeles County,2021-01-01,2022-02-26,Ask ask only positive throughout camera.,sims-vazquez.com,9765.77,sq ft,"59.6643, 106.685657",https://dummyimage.com/432x312,42.05008,Behind large new organization Mr will force big.,-144.118593,8835.42,sq ft,"Carr, Mills and Lopez",Adams Inc,2023-05-29,990671.92,586362.25,958207.92,2025-05-20,2023-06-21,Sold,2025-02-23,2023-06-26,9,9,9,7,Driveway,Nicholas Thompson,33561,148653.9,Townhouse,ON,https://leonard.com/,Off Market,1907
de1c92a4-5c77-4565-964e-6227980828f2,"5555 Jones Plains Apt. 559, South Shannonbury, OH 32855",Vaughn-Perkins,New York,AU,Maricopa County,2025-02-02,2021-02-14,Nature music interesting artist.,rodriguez.com,1536.93,sq ft,"-9.622636, 23.273813",https://placekitten.com/657/356,-31.531137,Check subject sing church.,-17.855795,6427.18,sq ft,Murphy Ltd,Stout-Pham,2023-03-10,365183.33,870165.64,711079.19,2022-06-15,2024-08-11,Pending,2021-08-14,2020-10-29,10,5,7,2,None,Amanda Clark,61176,671620.64,Land,TX,https://www.morrison-davis.com/,For Sale,1915
58030366-328c-4f70-9b90-31e508691f12,"293 Sean Port, Rebeccaside, OK 84455",Johnson-Thompson,Phoenix,JP,Maricopa County,2024-04-30,2023-05-04,Resource politics almost stuff suffer leave community.,romero.com,8918.25,sq ft,"24.959403, 135.419201",https://placeimg.com/170/120/any,-36.452257,Cultural above product.,-43.614685,3817.02,sq ft,"Stevens, Jones and Wallace","Brooks, Mccoy and Wong",2023-01-09,261895.52,893001.8,819793.39,2020-08-17,2025-02-01,Pending,2022-12-22,2021-02-27,10,2,7,8,None,Kathleen Schaefer,10847,884742.25,Single Family,BY,https://lyons-martin.info/,Sold,2012
03ec135e-9d8d-4b67-8e7f-c97cb63635cc,"327 Day Park Apt. 264, Adamstown, RI 16015","Prince, Vaughn and Liu",New York,JP,Los Angeles County,2022-05-14,2022-07-21,Resource both since month step between however.,mitchell-williams.net,4719.1,sq ft,"-34.470964, -45.577246",https://placekitten.com/73/501,-24.614839,Impact wonder detail top.,164.533502,813.97,sq ft,Jones-Byrd,"Romero, Rivas and Whitaker",2023-06-15,689288.18,838915.62,409379.11,2021-12-01,2024-02-22,Sold,2023-12-30,2025-02-09,7,10,10,5,Carport,Brian Mcguire,91375,402376.05,Apartment,BC,https://jenkins.net/,Pending,1910
e012137e-5a2a-4c0a-94c9-63b2ce090685,"98103 Thompson Lights, Lake Adrianfurt, ND 25196",Mcdaniel Inc,New York,AU,Cook County,2025-07-04,2022-10-05,Task religious perhaps.,sexton.com,5370.66,sq ft,"24.712957, 104.170801",https://placeimg.com/237/885/any,-0.769553,Rest nothing development site down much.,44.950187,8391.34,sq ft,"Martinez, Rice and Hernandez",Peterson-Johnson,2020-11-22,882467.08,46999.13,655860.33,2021-02-03,2025-07-01,Pending,2024-06-10,2020-08-27,5,7,4,5,Driveway,Amy Bryan,86645,897751.51,Multi-Family,ON,http://henderson.com/,For Sale,1934
